date,open,high,low,close,volume,MACD,Signal,Hist,RSI,CMF
2022-06-16,2144.42,2172.97,2102.7601,2120.67,2584248.0,363.9300107061565,447.4964508408599,-83.56644013470338,29.12749153817225,0.07186678060118204
2022-06-15,2170.9,2228.47,2153.39,2195.29,1984909.0,340.7914406436014,426.1554488014082,-85.36400815780684,37.14159430828237,0.09183001721687273
2022-06-14,2130.7,2158.49,2116.0,2134.31,1685313.0,313.91476676959246,403.7073123950451,-89.79254562545265,38.414463303496376,0.06341514215497987
2022-06-13,2135.73,2175.83,2122.3836,2127.85,2362596.0,288.7648397541202,380.71881786686015,-91.95397811273995,39.56501268206738,0.06534276922971431
2022-06-10,2248.9,2265.58,2207.3224,2223.23,2074092.0,273.37837454537,359.2507292025621,-85.87235465719215,53.65456519117115,0.07095236127571092
2022-06-09,2326.55,2365.9799,2295.52,2296.71,1289898.0,264.0696810109316,340.214519564236,-76.1448385533044,58.01980198019801,0.06913290733632242
2022-06-08,2335.23,2371.41,2332.0,2343.88,1305387.0,257.53005295960884,323.6776262433106,-66.14757328370177,57.57952114814048,0.01814713089824873
2022-06-07,2309.61,2353.82,2301.04,2342.99,1579523.0,249.40060017911833,308.8222210304722,-59.42162085135385,57.14742431403072,-0.0012141459377711045
2022-06-06,2334.09,2386.94,2323.28,2336.41,1677077.0,239.6642984259804,294.99063650957385,-55.32633808359344,51.51967728028575,-0.053057143163583405
2022-06-03,2321.25,2326.4325,2270.37,2290.82,1306773.0,225.66811558889572,281.1261323254382,-55.458016736542504,44.73506684655956,-0.11591932282265315
2022-06-02,2280.0,2357.99,2258.93,2352.45,1899614.0,217.04708213432605,268.3103222872158,-51.26324015288975,58.97932277498704,-0.09822646685303565
2022-06-01,2297.1,2342.0311,2265.0,2277.84,1830276.0,201.86744530086753,255.02174688994617,-53.15430158907864,53.65020569884476,-0.13677438237546072
2022-05-31,2254.93,2314.7,2241.57,2275.24,2500613.0,187.46667632535582,241.51073277702812,-54.044056451672304,53.35958800363524,-0.12840257381278752
2022-05-27,2189.66,2246.36,2182.765,2246.33,1895706.0,171.7414393636259,227.55687409434768,-55.81543473072179,58.6058892031276,-0.033142398957501304
2022-05-26,2113.54,2172.99,2104.4971,2155.85,1897361.0,150.24615183675905,212.09472964282998,-61.84857780607092,52.62780483432429,0.02160316709819352
2022-05-25,2099.71,2130.0,2077.13,2116.1,2012867.0,128.52196757113143,195.38017722849028,-66.85820965735886,43.75975161935982,-0.0053730110084729155
2022-05-24,2115.44,2129.165,2037.6936,2119.4,3838989.0,110.30020533941615,178.3641828506755,-68.06397751125934,48.707591491427294,0.05052717456223489
2022-05-23,2191.75,2242.95,2174.82,2229.76,1859247.0,103.57056022522966,163.40545832558632,-59.83489810035667,57.48534661319468,0.0878998174348292
2022-05-20,2239.02,2243.67,2115.9272,2178.16,2448148.0,93.00151564602129,149.32466978967332,-56.32315414365203,46.46204568647459,0.05617695937159987
2022-05-19,2228.63,2260.2,2200.0,2207.68,1707220.0,86.01595062645856,136.66292595703038,-50.64697533057182,42.49312804600413,0.01581543058998596
2022-05-18,2300.0,2308.0,2231.11,2237.99,1756299.0,81.98058258404944,125.72645728243421,-43.74587469838477,40.810233801398965,0.011624155080650357
2022-05-17,2336.81,2338.0,2297.395,2329.46,1152658.0,85.18146992878292,117.61745981170397,-32.43598988292105,48.985315954462976,0.023361334792278827
2022-05-16,2299.11,2323.4,2277.79,2288.9,1299522.0,83.48300309142269,110.79056846764772,-27.30756537622503,46.60977036920752,0.012097167762081723
2022-05-13,2290.66,2357.5,2272.1001,2321.01,1751924.0,83.76240368219214,105.3849355105566,-21.62253182836446,52.19656291381092,0.06984531283476286
2022-05-12,2227.55,2285.9,2196.49,2256.88,2691809.0,77.91096649624615,99.89014170769451,-21.979175211448364,43.07172579779911,0.11872201528322689
2022-05-11,2264.73,2327.2882,2264.73,2272.05,1876737.0,73.64877535060486,94.64186843627658,-20.993093085671717,49.54067304488552,0.11190829313405833
2022-05-10,2310.15,2325.0,2258.01,2287.9,1995019.0,70.73453698463982,89.86040214594922,-19.125865161309406,50.98365241173548,0.11771892703029849
2022-05-09,2265.0,2301.5418,2240.0101,2250.22,2040143.0,64.63939824224917,84.81620136520921,-20.176803122960038,50.29818025724752,0.05816615009465746
2022-05-06,2303.69,2351.43,2280.31,2314.93,1985479.0,64.28942460371263,80.71084601290991,-16.42142140919728,62.69552448445378,0.08118340352752279
2022-05-05,2404.08,2420.78,2300.115,2330.11,2292029.0,64.49352588857755,77.46738198804344,-12.973856099465891,67.77639338815513,0.059601157514533265
2022-05-04,2340.63,2457.09,2302.32,2445.22,2487859.0,73.10102944921437,76.59411148027763,-3.493082031063267,72.82419861017704,0.06889569616373985
2022-05-03,2328.61,2368.8363,2320.69,2346.68,1248368.0,71.15099913975064,75.50548901217223,-4.3544898724215955,58.32834715217821,0.10227011780998388
2022-05-02,2268.1,2334.91,2252.0,2331.66,1776651.0,67.61418338003114,73.92722788574402,-6.313044505712881,61.53510881327401,0.1499880758710627
2022-04-29,2334.69,2358.395,2276.29,2282.19,2133800.0,60.126317091020155,71.16704572679924,-11.04072863577909,55.43622594154472,0.05665730132838826
2022-04-28,2328.3,2392.99,2282.3,2370.45,2444232.0,60.615238749589025,69.0566843313572,-8.441445581768178,58.91074455775906,0.06817841957253552
2022-04-27,2289.385,2344.84,2254.7301,2285.89,4591029.0,53.561998012005915,65.95774706748695,-12.395749055481033,47.0414884226251,0.009481077796144384
2022-04-26,2445.89,2450.2,2370.22,2373.0,3351262.0,54.37450742829242,63.64109913964805,-9.26659171135563,55.371056329033074,-0.1335144125671417
2022-04-25,2382.02,2465.55,2370.22,2461.48,2306413.0,61.449669991727205,63.20281331006388,-1.7531433183366758,58.36858222026284,-0.1097508456495175
2022-04-22,2500.0,2508.04,2378.5,2392.71,2844186.0,60.80668145890013,62.72358693983113,-1.9169054809309998,58.04765911056866,-0.15808827321568142
2022-04-21,2585.0,2601.97,2490.53,2496.29,1822258.0,67.8727539023098,63.75342033232687,4.119333569982928,62.02591384932211,-0.16593530354782338
2022-04-20,2617.84,2627.98,2550.0,2560.8,1573067.0,77.78146873515425,66.55903001289235,11.222438722261899,63.90955982792718,-0.15965431893721435
2022-04-19,2553.83,2606.66,2539.99,2600.18,1324488.0,87.79973284937523,70.80717058018894,16.992562269186294,67.80640696869787,-0.149921571490768
2022-04-18,2540.0,2564.25,2523.64,2553.53,1040433.0,90.92686589784671,74.8311096437205,16.095756254126215,62.36756442951632,-0.12424934290944065
2022-04-14,2609.59,2609.59,2532.02,2534.6,1579899.0,90.8306098429698,78.03100968357036,12.799600159399446,60.55846422338569,-0.16458932646419
2022-04-13,2560.0,2606.68,2554.825,2597.88,1396362.0,94.7680660980609,81.37842096646847,13.389645131592431,58.32805987736489,-0.1701753871848603
2022-04-12,2632.0,2632.0,2535.7797,2554.29,1635535.0,93.2957248039238,83.76188173395954,9.533843069964263,62.048073909864335,-0.16085509352755945
2022-04-11,2636.47,2641.85,2573.37,2576.47,1844153.0,92.84832664123587,85.57917071541482,7.269155925821053,64.08978417266188,-0.1964931509690179
2022-04-08,2711.67,2713.4,2659.31,2665.75,1257140.0,98.5617517087453,88.17568691408091,10.386064794664392,71.10812714625341,-0.19035013139554763
2022-04-07,2720.2,2743.29,2684.5479,2717.77,1311680.0,106.06461463390224,91.75347245804518,14.311142175857057,69.9078319882612,-0.18796044904106246
2022-04-06,2775.0,2787.21,2710.34,2730.96,1623424.0,111.7864062176136,95.76005920995887,16.026347007654735,77.78388164055184,-0.18103040361050418
2022-04-05,2857.38,2859.81,2807.65,2811.82,1045707.0,121.44574257274235,100.89719588251558,20.54854669022677,77.6091606895684,-0.266110905609647
2022-04-04,2807.17,2874.24,2806.21,2859.43,1298542.0,131.4275503430258,107.00326677461763,24.424283568408185,76.39520846875288,-0.24917094171824022
2022-04-01,2790.0,2809.415,2766.15,2803.01,1297072.0,133.24956440415326,112.25252630052476,20.997038103628498,77.66763769757785,-0.2715414237297188
2022-03-31,2841.06,2842.155,2780.49,2781.35,1876236.0,131.43069149587245,116.08815933959431,15.34253215627814,71.60986111953423,-0.2733220670561688
2022-03-30,2849.2,2854.4063,2832.0,2838.77,994238.0,133.0883757814545,119.48820262796636,13.600173153488129,71.30136251475162,-0.33548069633308425
2022-03-29,2852.95,2875.87,2840.765,2850.11,1715851.0,133.77507001338972,122.34557610505104,11.429493908338685,70.01265153820285,-0.34607308408012066
2022-03-28,2818.01,2840.05,2796.225,2829.11,1752463.0,131.1133624171748,124.0991333674758,7.014229049699011,73.01179064096993,-0.23692235627900943
2022-03-25,2838.32,2840.7,2794.75,2833.46,1204457.0,127.8808181475797,124.85547032349659,3.025347824083113,75.57856898322493,-0.28770396799486225
2022-03-24,2784.0,2832.375,2755.01,2831.44,1319828.0,123.72972713125864,124.63032168504901,-0.9005945537903699,72.33143381649901,-0.18153804409893626
2022-03-23,2774.05,2791.77,2756.7,2765.51,1257670.0,113.80804924518043,122.46586719707531,-8.657817951894884,69.36803110328641,-0.1495924008445397
2022-03-22,2722.03,2821.0,2722.03,2797.36,1739455.0,107.27843780457579,119.42838131857542,-12.14994351399963,69.90179295432024,-0.0769732389099285
2022-03-21,2723.27,2741.0,2681.845,2722.03,1327701.0,94.9308682963574,114.52887871413182,-19.598010417774418,55.20147874306842,-0.09768357734581197
2022-03-18,2668.49,2724.88,2645.165,2722.51,2203619.0,84.21330394323604,108.46576375995267,-24.252459816716623,50.48420708535941,-0.04057389600907565
2022-03-17,2662.98,2681.608,2643.7,2676.78,1413196.0,71.20867883531218,101.01434677502458,-29.805667939712393,44.81034482758622,0.04485116608722943
2022-03-16,2614.66,2666.66,2574.69,2665.61,1778849.0,59.317320943516734,92.67494160872302,-33.357620665206284,33.83741239415443,0.07156474620297887
2022-03-15,2539.52,2597.09,2514.41,2583.96,1545976.0,42.81135882380795,82.70222505174,-39.89086622793205,21.67986018299581,0.14093152383497315
2022-03-14,2605.0,2608.18,2505.5,2519.02,1940563.0,24.21105962661386,71.00399196671478,-46.79293234010092,21.3066057752541,0.14875901092919333
2022-03-11,2669.77,2675.91,2592.63,2597.41,1576322.0,15.615599462127193,59.926313465797264,-44.31071400367007,33.326686004350975,0.13270943268459523
2022-03-10,2625.32,2665.435,2618.25,2648.59,1355070.0,12.786044068729552,50.498259586383725,-37.71221551765417,32.56381106058386,0.13964159647886126
2022-03-09,2625.0,2674.71,2598.01,2668.4,1851270.0,12.003730936367901,42.79935385638056,-30.79562292001266,33.59514652510698,0.21399449100498033
2022-03-08,2525.0,2625.0,2513.4937,2542.09,2021355.0,1.1780014915102583,34.475083383406506,-33.29708189189625,28.227690627180863,0.20398929962788007
2022-03-07,2629.76,2634.7,2525.9,2527.57,2255647.0,-8.475410483709311,25.88498460998334,-34.36039509369265,27.14885479075467,0.10793297285781704
2022-03-04,2658.55,2677.03,2606.75,2638.13,1522532.0,-7.122437980149243,19.283500091956824,-26.405938072106068,37.57408240663367,0.07423616172196325
2022-03-03,2720.2,2728.7899,2660.51,2677.99,1230162.0,-2.8015343037973253,14.866493212805995,-17.66802751660332,44.17914815504533,0.11396463031102555
2022-03-02,2692.56,2705.25,2661.4308,2691.43,1175990.0,1.687852158345322,12.230765001913861,-10.542912843568539,42.77786110694463,0.1390335791605676
2022-03-01,2697.57,2725.11,2664.37,2681.23,1324768.0,4.3722677379914785,10.659065549129386,-6.286797811137907,46.94720459715071,0.14744263611481348
2022-02-28,2661.0,2715.03,2651.845,2701.14,1943221.0,8.013878032723369,10.130028045848182,-2.1161500131248125,48.44620239358993,0.15317000076082263
2022-02-25,2671.04,2705.43,2635.03,2689.19,1820299.0,9.82238891283805,10.068500219246157,-0.24611130640810686,50.94893636544372,0.15504858445841851
2022-02-24,2499.065,2660.0,2499.065,2653.82,2722754.0,8.30583887403509,9.715967950203943,-1.4101290761688539,49.13064637437508,0.18469579010048248
2022-02-23,2632.97,2641.02,2550.55,2551.76,1639301.0,-1.1185332517970892,7.549067709803737,-8.667600961600826,47.695060844667154,0.15444836705822754
2022-02-22,2596.7618,2643.605,2564.465,2596.27,2223099.0,-4.938898498511207,5.051474468140748,-9.990372966651956,55.69631453979678,0.11374405128381578
2022-02-18,2669.34,2681.3999,2603.93,2608.06,2280972.0,-6.935265589258506,2.6541264566608973,-9.589392045919404,50.87085220861204,0.04054487772682651
2022-02-17,2724.86,2742.2699,2649.57,2650.78,1947475.0,-5.012473246234094,1.120806516081899,-6.133279762315993,50.181589028374326,-0.07075589216873615
2022-02-16,2732.93,2761.72,2698.475,2754.76,1251065.0,4.845811048115593,1.8658074224886378,2.9800036256269546,56.28365202712536,-0.07326913575077719
2022-02-15,2751.41,2762.17,2716.43,2732.17,1335563.0,10.712263859379163,3.635098709866743,7.077165149512421,66.28903438110584,-0.1358227917406609
2022-02-14,2665.13,2726.0,2665.13,2710.52,1715054.0,13.459344963824151,5.599947960658225,7.859397003165926,65.488748539596,-0.14120980238562633
2022-02-11,2772.0,2783.125,2668.0,2685.65,1997917.0,13.474302011878535,7.174818770902288,6.299483240976247,54.70588235294118,-0.13972300490498943
2022-02-10,2794.07,2829.69,2759.14,2772.4,1966533.0,20.252695117768326,9.790394040275496,10.46230107749283,58.55488501060189,-0.13346708716160977
2022-02-09,2819.27,2850.485,2803.7406,2831.84,2007194.0,30.074254444403323,13.847166121101061,16.22708832330226,61.744090734204356,-0.13055657177673038
2022-02-08,2780.53,2800.0,2740.277,2787.98,2714180.0,33.92767836761368,17.863268570403587,16.064409797210093,58.45276744001901,-0.12549805749487425
2022-02-07,2885.0,2885.0,2778.0,2784.02,2748665.0,36.24420504970067,21.539455866263005,14.704749183437663,56.732737611697814,-0.16154856580120755
2022-02-04,2868.8927,2897.5,2810.3,2865.86,2899911.0,44.174655241652545,26.066495741340916,18.10815950031163,62.888282583638514,-0.0813242246719935
2022-02-03,2914.11,2993.5,2853.3063,2861.8,3575861.0,49.560681400683734,30.76533287320948,18.795348527474253,65.8986668297456,-0.15073870033776388
2022-02-02,3025.0,3030.9315,2910.4501,2960.0,6159961.0,61.04932660903387,36.822131620374364,24.227194988659505,81.39245178554948,-0.1452332442295527
2022-02-01,2751.89,2755.855,2687.37,2752.88,3432182.0,52.83228993057264,40.02416328241402,12.80812664815862,59.633625727396876,-0.08177241900801269
2022-01-31,2683.2399,2709.46,2644.19,2706.07,1999300.0,42.05823224880851,40.43097707569292,1.6272551731155858,55.779913899864376,-0.03141954990206421
2022-01-28,2593.18,2667.13,2569.7,2667.02,1718074.0,30.022623156272402,38.34930629180882,-8.32668313553642,50.96188016773672,-0.018580717174997145
2022-01-27,2626.08,2653.045,2578.6458,2580.1,1600939.0,13.317087563473251,33.34286254614171,-20.02577498266846,39.44167714479155,-0.07121152666862587
2022-01-26,2622.38,2660.0,2542.84,2584.66,2456475.0,0.440703978647889,26.76243083264295,-26.32172685399506,40.884203240677785,-0.1390829929755436
2022-01-25,2574.8,2587.98,2530.01,2538.7,2348028.0,-13.318977792695932,18.74614910757517,-32.0651269002711,39.69162467002639,-0.13805034847669262
2022-01-24,2519.56,2624.06,2490.0,2616.08,3834712.0,-17.77480849340418,11.441957587379301,-29.21676608078348,46.07352891377227,-0.05729594512862355
2022-01-21,2651.87,2697.3106,2601.73,2607.03,2782571.0,-21.785219344461893,4.796522201011062,-26.581741545472955,39.76936687247127,-0.06536600989390466
2022-01-20,2725.0,2752.52,2659.2931,2666.15,1495357.0,-19.96288916401454,-0.1553600719940582,-19.807529092020484,39.74550990852715,-0.053541490170261406
2022-01-19,2730.47,2759.19,2700.31,2702.33,1400853.0,-15.421486439572618,-3.2085853455097704,-12.212901094062847,44.648279826545526,-0.09881854111313128
2022-01-18,2723.5,2742.63,2708.765,2719.96,1722349.0,-10.281282180370908,-4.6231247124819985,-5.65815746788891,46.064530397601615,-0.10136935904866017
2022-01-14,2741.58,2814.84,2739.97,2789.61,1483064.0,-0.5807656561491967,-3.814652901215438,3.2338872450662413,45.24442116029886,-0.10897154553280916
2022-01-13,2830.8,2857.0,2768.18,2771.74,1571830.0,5.600445474294247,-1.9316332261135012,7.532078700407748,44.47823421213977,-0.11111407561080903
2022-01-12,2823.0,2852.155,2813.89,2828.61,1305602.0,14.916090143738074,1.4379114478568138,13.47817869588126,41.51413772168905,-0.093801683780656
2022-01-11,2760.14,2804.32,2733.845,2794.72,1212802.0,19.341212432974316,5.018571644880314,14.322640788094002,53.48121276666552,-0.08550861354505176
2022-01-10,2701.56,2776.39,2663.29,2773.39,2220406.0,20.886237446672567,8.192104805238765,12.694132641433802,55.84923365655298,-0.0763623637388082
2022-01-07,2762.91,2768.97,2715.33,2740.34,1488028.0,19.222240093340588,10.398131862859131,8.824108230481457,56.437677800021085,-0.028347599042712397
2022-01-06,2739.97,2798.8,2731.17,2754.95,1867371.0,18.8649516815467,12.091495826596645,6.773455854950054,67.58523584431256,-0.05853679385517575
2022-01-05,2888.4,2889.9875,2753.76,2755.5,2730914.0,18.41391430271642,13.3559795218206,5.05793478089582,67.32165308026119,-0.04890148659751943
2022-01-04,2907.92,2929.6978,2874.325,2887.99,1419972.0,28.419695110724206,16.368722639601323,12.050972471122883,80.1283488881605,-0.04535258683177672
2022-01-03,2901.1,2917.02,2874.255,2899.83,1433947.0,36.8796123237139,20.470900576423837,16.408711747290063,77.59516075700698,-0.1226238216309997
2021-12-31,2921.0,2933.97,2897.04,2897.04,879717.0,42.864908005415145,24.949702062222098,17.915205943193047,78.55159784984342,-0.1985880120071691
2021-12-30,2933.88,2946.0,2919.89,2924.01,784386.0,49.21720624030513,29.803202897838705,19.414003342466426,77.10207685192968,-0.2661935286326219
2021-12-29,2932.8857,2948.34,2912.95,2933.1,889373.0,54.358326438691165,34.714227606009196,19.64409883268197,75.71941243340834,-0.22451716312836023
2021-12-28,2964.72,2965.9801,2921.0856,2933.74,912715.0,57.81785563755511,39.33495321231838,18.48290242523673,74.76369196552679,-0.225759576645157
2021-12-27,2945.12,2966.8799,2943.385,2958.13,799223.0,61.8150610709954,43.83097478405379,17.98408628694161,71.80754697448104,-0.17927801286813844
2021-12-23,2930.0,2964.87,2929.04,2938.33,1319172.0,62.662842409776204,47.59734830919827,15.065494100577936,71.45064510313924,-0.32949068704065104
2021-12-22,2861.35,2930.0,2861.35,2928.3,1316119.0,61.81283813207074,50.440446273772764,11.372391858297973,64.59718276861805,-0.21475202112378203
2021-12-21,2841.07,2877.38,2810.05,2869.45,1437768.0,55.74787366227747,51.501931751473705,4.245941910803765,60.19703626886446,-0.13097609340901875
2021-12-20,2800.0,2835.49,2786.42,2832.14,1359618.0,47.384521172698896,50.67844963571875,-3.293928463019853,57.68154598467614,-0.043127932902680084
2021-12-17,2850.0,2876.69,2826.0,2834.5,2550894.0,40.480304593426354,48.63882062726027,-8.15851603383392,63.38564767428633,-0.08025505399846032
2021-12-16,2943.41,2953.535,2872.14,2888.9,1682519.0,38.949305226833985,46.70091754717502,-7.751612320341032,67.10684273709484,-0.13018740356317293
2021-12-15,2868.18,2934.42,2833.5578,2928.82,1818523.0,40.490438996862395,45.458821837112495,-4.968382840250101,70.11232825844782,-0.025035093720352425
2021-12-14,2879.36,2889.6,2824.295,2878.14,1922312.0,37.1936014776893,43.80577776522786,-6.61217628753856,48.58910820179336,0.027025111394176016
2021-12-13,2955.63,2959.4,2910.35,2916.53,1353470.0,37.24920055551456,42.494462323285205,-5.245261767770643,52.222991321015954,-0.03587078040692846
2021-12-10,2974.0,2979.55,2934.075,2960.03,1223138.0,40.3383542426368,42.06324070715553,-1.7248864645187325,57.564912449259005,-0.10320064945929629
2021-12-09,2951.82,2982.0,2942.3001,2952.77,1163486.0,41.71978970414102,41.99455050655263,-0.27476080241160616,53.625636629519406,-0.11992953510721754
2021-12-08,2951.93,2967.86,2928.12,2963.73,1213516.0,43.20097373005865,42.23583515125383,0.9651385788048188,53.84325830008281,-0.06899038405093517
2021-12-07,2911.93,2950.6234,2904.55,2945.39,1612015.0,42.40610681327007,42.26988948365708,0.1362173296129896,51.3996011437084,0.0723715512767516
2021-12-06,2860.81,2877.05,2803.0,2863.1,1530905.0,34.73564291193088,40.76304016931184,-6.0273972573809615,39.97764137611003,0.1335857743596206
2021-12-03,2873.62,2888.0,2806.02,2840.03,2061508.0,26.489830534392695,37.90839824232802,-11.418567707935324,39.703787497905196,0.10785726101367053
2021-12-02,2825.0,2877.29,2804.29,2859.32,1459742.0,21.26636122966147,34.57999083979471,-13.31362961013324,42.91233405943037,0.16270428897907815
2021-12-01,2880.0,2919.005,2818.24,2821.03,1702762.0,13.87707489427794,30.439407650691358,-16.56233275641342,44.80538986396607,0.12107113049161172
2021-11-30,2900.17,2920.0,2832.03,2837.95,2103361.0,9.279348279441365,26.207395776441363,-16.928047496999998,50.65182758543316,0.052621628496110774
2021-11-29,2880.0,2925.95,2877.87,2910.61,1629752.0,11.367632575174412,23.239443136187973,-11.871810561013561,57.37542880400024,0.08302015675207401
2021-11-26,2886.97,2891.15,2836.85,2843.66,1523462.0,7.533466338780272,20.098247776706433,-12.564781437926161,45.72012412018466,0.039079652123385676
2021-11-24,2909.47,2924.985,2887.46,2922.4,902007.0,10.7248920357506,18.223576628515268,-7.498684592764668,49.43420171325836,0.08435299855911198
2021-11-23,2923.06,2933.2,2882.3,2915.64,1361558.0,12.563816532969213,17.091624609406058,-4.527808076436845,53.58220931565473,0.058013286281561986
2021-11-22,2986.65,2996.59,2922.95,2926.04,1531460.0,14.691021577422816,16.611504003009408,-1.9204824255865915,50.9597723189956,-0.02107157801414126
2021-11-19,2999.5088,3019.33,2977.98,2978.53,1684969.0,20.377452634160818,17.36469372923969,3.012758904921128,51.83378930256532,-0.1087127470851654
2021-11-18,2964.83,3011.61,2957.69,2996.77,1781411.0,26.05545471412188,19.10284592621613,6.952608787905749,54.2685292976329,-0.031539344570259684
2021-11-17,2960.55,2971.19,2944.8,2960.94,979975.0,27.348869965212998,20.752050734015505,6.596819231197493,49.741795768782275,0.007276598673172863
2021-11-16,2962.99,2975.25,2946.25,2957.52,945200.0,27.777740945808546,22.157188776374113,5.620552169434433,51.15446844960503,-0.05405822481137367
2021-11-15,2978.01,2990.99,2951.5,2969.04,1175352.0,28.716169879940935,23.468984997087478,5.247184882853457,61.65251440890492,-0.10310186765280828
2021-11-12,2932.31,2977.0,2908.2201,2973.56,1084903.0,29.484726225714894,24.672133242812965,4.812592982901929,65.31201981515028,-0.03470038936276335
2021-11-11,2929.79,2950.71,2912.01,2915.33,825874.0,25.10573502966099,24.758853600182572,0.3468814294784188,55.89616186285447,-0.06550836566486845
2021-11-10,2950.0,2961.4,2890.75,2917.87,1498490.0,21.591417311616624,24.125366342469384,-2.53394903085276,61.02408815627699,-0.0576892362783926
2021-11-09,2984.66,2996.69,2944.895,2978.37,972092.0,23.418189272560994,23.98393092848771,-0.5657416559267148,64.54225352112672,-0.08204104951645493
2021-11-08,2996.5,3012.295,2968.61,2980.62,1152625.0,24.762034093556395,24.139551561501445,0.6224825320549492,58.48832415916968,-0.14662429715335085
2021-11-05,2983.39,3006.55,2963.94,2977.04,1917737.0,25.2471314992531,24.36106754905178,0.8860639502013221,69.10778751933987,-0.20444326420819883
2021-11-04,2942.49,2994.67,2926.16,2965.35,1920563.0,24.406941358425684,24.37024231092656,0.03669904749912334,57.61605844593392,-0.1831697885602885
2021-11-03,2918.01,2933.38,2891.82,2931.96,1374662.0,20.806941204119994,23.65758208956525,-2.850640885445255,52.644199611147144,-0.16449843907132294
2021-11-02,2891.59,2932.18,2886.71,2908.65,1598865.0,15.889824944146767,22.104030660481556,-6.214205716334789,47.29557401013967,-0.10959028657142503
2021-11-01,2960.92,2960.92,2864.51,2869.94,2314557.0,8.768325595801343,19.436889647545513,-10.66856405174417,32.35628635492148,-0.11705862859861112
2021-10-29,2901.56,2964.84,2892.99,2960.92,2166015.0,10.346543193584239,17.61882035675326,-7.272277163169022,45.288721844035024,-0.06820620968185115
2021-10-28,2942.69,2943.16,2892.535,2916.98,1810319.0,7.9599439531739336,15.687045076037396,-7.727101122863463,44.34350712851922,-0.030312809132659227
2021-10-27,2788.1,2973.0,2788.1,2924.35,4289070.0,6.5873098593688155,13.867098032703682,-7.279788173334866,45.77484523475911,0.011587454553107524
2021-10-26,2785.27,2801.6588,2766.09,2786.17,2461751.0,-5.586090753833105,9.976460275396324,-15.562551029229429,32.3889134998748,0.00809055541388794
2021-10-25,2751.0,2760.0,2708.48,2748.94,1720613.0,-18.029910712850324,4.375186077746994,-22.40509679059732,29.650298967204208,0.07886339286427549
2021-10-22,2783.0,2811.655,2721.12,2751.33,2529448.0,-27.38321796606533,-1.976494731015471,-25.40672323504986,33.469741563520515,0.10007361727489902
2021-10-21,2835.38,2843.12,2810.0,2837.72,1314613.0,-27.50773825885699,-7.082743436583775,-20.424994822273213,43.08944491386593,0.103944290737932
2021-10-20,2866.76,2870.9218,2827.53,2835.38,1164403.0,-27.478485060800722,-11.161891761427166,-16.316593299373558,36.29707714422616,0.07529147754702195
2021-10-19,2867.75,2873.25,2852.0,2864.74,1008150.0,-24.80031249752801,-13.889575908647334,-10.910736588880678,39.44357395328496,0.08714255025536066
2021-10-18,2821.53,2855.92,2821.389,2855.56,1019808.0,-23.15171219869626,-15.74200316665712,-7.409709032039139,39.04519712873784,0.12062825918862653
2021-10-15,2832.29,2834.36,2815.1,2827.36,1513722.0,-23.84580926144963,-17.362764385615623,-6.483044875834008,37.916177732630416,0.10284857227509533
2021-10-14,2789.4761,2826.745,2776.5,2823.02,1596397.0,-24.4640812136181,-18.783027751216117,-5.681053462401984,39.94870091526421,0.15843440625291214
2021-10-13,2748.05,2760.0,2730.3763,2751.64,983116.0,-30.363820421572655,-21.099186285287427,-9.264634136285228,36.69384226851298,0.18306773359492948
2021-10-12,2789.6,2790.14,2715.2,2728.98,1816612.0,-36.44773210391213,-24.168895449012368,-12.278836654899763,37.71997072864756,0.13856445261401637
2021-10-11,2785.84,2814.24,2777.18,2778.28,897681.0,-36.866207272652446,-26.708357813740385,-10.157849458912061,32.842971480103685,0.13037072546483688
2021-10-08,2791.54,2806.6207,2784.35,2795.71,1326292.0,-35.38351736471168,-28.443389723934644,-6.940127640777035,38.01087493821055,0.15455980876506278
2021-10-07,2777.84,2800.84,2773.024,2784.5,1255507.0,-34.712879774562225,-29.69728773406016,-5.015592040502064,36.27818442277122,0.14304277876907875
2021-10-06,2695.0,2755.0,2691.0,2751.3,1218214.0,-36.44029613812518,-31.045889414873166,-5.394406723252011,45.690912236474624,0.13772041496950432
2021-10-05,2680.82,2744.49,2680.82,2720.46,1620163.0,-39.83858193706328,-32.80442791931119,-7.034154017752094,46.42408718798653,0.15095106738168518
2021-10-04,2719.21,2719.21,2621.0,2673.19,2560097.0,-45.817881842931,-35.40711870403515,-10.410763138895852,41.18257729632137,0.21449008604649172
2021-10-01,2688.95,2738.21,2681.46,2730.86,1768009.0,-45.37992157723875,-37.40167927867587,-7.978242298562876,37.10603793619385,0.19871812556057442
2021-09-30,2685.23,2710.85,2671.12,2673.52,1901440.0,-49.0937712656314,-39.74009767606698,-9.353673589564423,32.758106438280265,0.15079301608012596
2021-09-29,2739.6,2743.02,2677.3,2687.07,1542435.0,-50.36309770222806,-41.8646976812992,-8.498400020928862,30.414269021319797,0.06425153206785586
2021-09-28,2773.1,2781.93,2707.2,2716.6,2288610.0,-48.427976275604124,-43.177353400160186,-5.250622875443938,35.33929777177582,-0.0007983761864986896
2021-09-27,2816.0853,2838.7699,2801.35,2821.44,1094098.0,-37.996664886932194,-42.14121569751459,4.144550810582395,49.46236559139785,-0.030440255268125008
2021-09-24,2810.77,2846.605,2804.82,2844.3,1149195.0,-27.567384854360625,-39.2264495288838,11.659064674523172,51.86968440289592,0.03229607293272478
